Estación;cp;Año;Mes;Dia;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm);Precipitación 18-24h (mm)
Colmenar Viejo;28039-28038-28032;2017;9;23;Madrid;24.9 (17:10);12.9 (07:50);18.9;28 (17:50);18 (00:20);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;9;23;Madrid;28.7 (17:20);13.9 (08:10);21.3;28 (01:20);14 (00:10);0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;9;23;Madrid;28.6 (18:00);11.3 (06:50);20;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;9;23;Madrid;27.3 (16:30);16.0 (08:30);21.6;24 (01:00);10 (01:00);0;0;0;0;0
Tielmes;28002-28003-28043;2017;9;23;Madrid;27.7 (15:30);13.0 (08:10);20.4;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;9;23;Madrid;19.4 (15:50);8.9 (08:00);14.1;32 (03:50);21 (06:20);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;9;23;Madrid;27.8 (16:20);11.4 (08:10);19.6;18 (15:20);7 (01:30);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;9;23;Madrid;28.3 (17:10);12.4 (07:10);20.3;31 (00:20);14 (00:20);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;9;23;Madrid;25.9 (16:20);12.1 (08:00);19;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;9;23;Madrid;26.9 (17:20);14.8 (08:40);20.8;0;0;0;0;0;0;0
Valdemorillo;28015;2017;9;23;Madrid;27.4 (16:50);13.5 (07:30);20.4;25 (18:50);14 (17:00);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;9;24;Madrid;20.5 (16:00);11.1 (02:00);15.8;29 (08:00);18 (07:40);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;9;24;Madrid;31.2 (17:20);13.2 (08:10);22.2;25 (16:00);14 (16:10);0;0;0;0;0
Rascafría;28034-28035-28040;2017;9;24;Madrid;26.7 (17:40);5.9 (07:40);16.3;26 (14:30);10 (12:10);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;9;24;Madrid;27.1 (16:00);7.1 (07:40);17.1;35 (14:30);12 (15:30);0;0;0;0;0
Somosierra;28020-28021-28024;2017;9;24;Madrid;24.1 (16:10);10.1 (07:20);17.1;27 (13:30);9 (11:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;9;24;Madrid;27.1 (17:20);11.8 (06:50);19.5;21 (15:50);9 (14:10);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;9;24;Madrid;29.6 (16:20);11.5 (08:30);20.6;58 (16:20);22 (17:00);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;9;24;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;9;24;Madrid;30.7 (16:40);10.8 (08:20);20.8;33 (16:40);20 (17:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;9;24;Madrid;26.4 (16:30);15.1 (08:20);20.8;31 (15:30);17 (16:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;9;24;Madrid;30.4 (16:10);11.7 (08:20);21;49 (15:00);15 (15:00);0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;9;24;Madrid;30.0 (17:30);10.3 (08:10);20.2;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;9;24;Madrid;29.7 (15:40);17.0 (08:00);23.4;30 (15:20);13 (17:20);0;0;0;0;0
Tielmes;28002-28003-28043;2017;9;24;Madrid;29.6 (15:20);11.5 (08:30);20.6;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;9;24;Madrid;22.4 (17:30);11.6 (05:00);17;25 (23:59);19 (23:40);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;9;24;Madrid;28.4 (17:30);12.8 (08:00);20.6;26 (16:40);12 (17:10);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;9;24;Madrid;29.2 (16:30);14.0 (08:20);21.6;34 (17:40);16 (17:40);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;9;24;Madrid;26.5 (16:30);13.9 (07:40);20.2;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;9;24;Madrid;28.5 (17:20);13.6 (08:20);21.1;0;0;0;0;0;0;0
Valdemorillo;28015;2017;9;24;Madrid;28.7 (16:10);14.6 (08:40);21.7;32 (16:40);17 (18:30);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;9;25;Madrid;15.9 (13:30);6.7 (07:30);11.3;31 (15:00);15 (20:20);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;9;25;Madrid;29.1 (16:00);9.9 (08:10);19.5;34 (14:50);17 (15:50);0;0;0;0;0
Rascafría;28034-28035-28040;2017;9;25;Madrid;22.5 (14:00);7.3 (23:59);14.9;37 (12:10);17 (12:10);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;9;25;Madrid;22.2 (14:20);11.2 (04:20);16.7;39 (15:40);21 (15:20);0;0;0;0;0
Somosierra;28020-28021-28024;2017;9;25;Madrid;18.8 (17:30);10.6 (21:50);14.7;35 (16:30);17 (07:10);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;9;25;Madrid;25.7 (16:20);12.4 (06:40);19.1;26 (16:20);9 (15:50);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;9;25;Madrid;28.5 (16:50);11.8 (08:20);20.2;37 (17:40);24 (18:00);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;9;25;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;9;25;Madrid;29.0 (17:10);11.6 (07:10);20.3;38 (16:20);22 (17:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;9;25;Madrid;25.4 (17:10);14.1 (08:20);19.8;36 (17:20);14 (17:30);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;9;25;Madrid;29.1 (15:50);12.9 (08:20);21;37 (23:59);19 (16:40);0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;9;25;Madrid;28.0 (15:50);11.6 (07:50);19.8;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;9;25;Madrid;28.1 (15:40);15.8 (08:00);22;40 (15:00);14 (17:40);0;0;0;0;0
Tielmes;28002-28003-28043;2017;9;25;Madrid;28.0 (15:20);10.1 (08:40);19.1;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;9;25;Madrid;16.6 (15:30);9.1 (06:50);12.9;50 (16:50);30 (18:20);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;9;25;Madrid;23.5 (17:20);14.8 (23:50);19.2;42 (16:00);24 (14:30);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;9;25;Madrid;25.5 (14:00);15.7 (08:40);20.6;48 (15:40);22 (05:20);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;9;25;Madrid;24.7 (15:00);11.3 (08:00);18;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;9;25;Madrid;24.9 (16:20);16.6 (08:40);20.8;0;0;0;0;0;0;0
Valdemorillo;28015;2017;9;25;Madrid;26.0 (14:40);16.1 (08:50);21.1;39 (14:20);19 (15:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;9;26;Madrid;17.7 (16:10);6.8 (08:00);12.3;25 (00:40);16 (00:50);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;9;26;Madrid;27.4 (17:50);9.4 (08:10);18.4;18 (14:10);8 (01:10);0;0;0;0;0
Rascafría;28034-28035-28040;2017;9;26;Madrid;24.7 (17:30);2.8 (08:20);13.8;15 (15:00);6 (12:20);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;9;26;Madrid;24.0 (17:00);3.3 (08:20);13.6;19 (16:00);9 (16:10);0;0;0;0;0
Somosierra;28020-28021-28024;2017;9;26;Madrid;20.2 (17:20);6.4 (07:10);13.3;22 (12:10);7 (11:40);0.1;0.1;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;9;26;Madrid;23.4 (18:20);11.9 (08:40);17.6;23 (10:50);9 (02:00);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;9;26;Madrid;26.6 (17:30);12.3 (08:10);19.5;32 (00:40);17 (03:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;9;26;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;9;26;Madrid;27.3 (16:20);13.4 (08:20);20.3;31 (04:30);17 (04:50);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;9;26;Madrid;23.5 (17:20);10.7 (04:30);17.1;30 (00:10);18 (00:20);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;9;26;Madrid;26.3 (17:30);12.9 (08:30);19.6;36 (00:30);19 (01:20);0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;9;26;Madrid;27.0 (17:40);11.9 (07:50);19.4;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;9;26;Madrid;25.1 (15:20);14.5 (08:40);19.8;31 (00:40);14 (06:00);0;0;0;0;0
Tielmes;28002-28003-28043;2017;9;26;Madrid;25.5 (16:30);12.4 (08:20);18.9;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;9;26;Madrid;19.9 (17:00);8.1 (02:40);14;18 (17:20);10 (17:20);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;9;26;Madrid;26.0 (17:00);10.0 (05:50);18;17 (17:10);8 (13:30);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;9;26;Madrid;26.3 (16:50);11.6 (03:40);18.9;30 (01:10);12 (01:10);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;9;26;Madrid;24.1 (17:40);9.9 (07:10);17;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;9;26;Madrid;24.9 (17:30);10.6 (07:20);17.8;0;0;0;0;0;0;0
Valdemorillo;28015;2017;9;26;Madrid;25.4 (16:30);11.1 (07:50);18.3;23 (12:10);13 (10:00);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;9;27;Madrid;19.4 (14:40);8.3 (05:30);13.8;30 (05:10);20 (05:10);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;9;27;Madrid;28.7 (15:20);12.7 (00:20);20.7;23 (01:20);12 (01:20);0;0;0;0;0
Rascafría;28034-28035-28040;2017;9;27;Madrid;25.1 (16:20);3.4 (08:20);14.3;18 (18:00);6 (14:10);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;9;27;Madrid;23.9 (16:40);4.7 (06:20);14.3;23 (14:50);12 (16:20);0;0;0;0;0
Somosierra;28020-28021-28024;2017;9;27;Madrid;22.2 (16:50);7.7 (07:00);15;23 (13:50);12 (20:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;9;27;Madrid;24.5 (16:30);11.3 (04:40);17.9;20 (17:20);9 (16:40);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;9;27;Madrid;27.2 (17:20);11.0 (08:20);19.1;30 (18:10);16 (06:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;9;27;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;9;27;Madrid;28.0 (18:10);13.1 (08:20);20.6;20 (04:40);12 (16:00);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;9;27;Madrid;23.1 (15:50);12.3 (08:10);17.7;33 (21:10);12 (03:50);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;9;27;Madrid;27.6 (17:10);11.5 (06:00);19.6;27 (02:50);12 (10:20);0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;9;27;Madrid;26.7 (17:00);9.1 (04:40);17.9;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;9;27;Madrid;25.4 (17:50);15.2 (06:20);20.3;22 (08:50);10 (08:50);0;0;0;0;0
Tielmes;28002-28003-28043;2017;9;27;Madrid;27.2 (16:20);10.6 (08:30);18.9;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;9;27;Madrid;19.2 (15:50);8.9 (05:30);14.1;24 (14:20);14 (05:50);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;9;27;Madrid;25.7 (15:40);9.7 (08:00);17.7;20 (15:20);8 (14:10);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;9;27;Madrid;26.5 (15:20);11.1 (07:40);18.8;23 (16:10);11 (02:10);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;9;27;Madrid;23.6 (17:50);10.4 (06:40);17;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;9;27;Madrid;24.8 (18:50);11.5 (03:50);18.1;0;0;0;0;0;0;0
Valdemorillo;28015;2017;9;27;Madrid;25.3 (17:00);12.6 (08:30);18.9;23 (16:10);11 (15:20);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;9;28;Madrid;19.4 (14:30);10.2 (07:30);14.8;32 (15:00);17 (15:00);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;9;28;Madrid;30.6 (17:30);10.7 (08:10);20.7;20 (03:30);14 (03:10);0;0;0;0;0
Rascafría;28034-28035-28040;2017;9;28;Madrid;26.4 (16:40);4.1 (08:10);15.2;15 (15:30);7 (14:30);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;9;28;Madrid;25.4 (16:00);5.7 (08:10);15.5;23 (15:40);11 (18:20);0;0;0;0;0
Somosierra;28020-28021-28024;2017;9;28;Madrid;22.8 (16:30);9.7 (08:40);16.2;24 (13:00);12 (12:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;9;28;Madrid;25.8 (15:10);11.2 (06:50);18.5;20 (16:10);9 (16:10);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;9;28;Madrid;28.7 (17:20);10.7 (08:10);19.7;33 (16:20);13 (17:00);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;9;28;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;9;28;Madrid;29.8 (17:30);10.2 (07:10);20;18 (16:00);11 (15:50);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;9;28;Madrid;25.2 (17:10);13.4 (08:10);19.3;24 (14:00);13 (18:10);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;9;28;Madrid;28.8 (17:50);10.1 (08:00);19.4;19 (16:30);9 (17:40);0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;9;28;Madrid;29.0 (18:00);8.8 (06:00);18.9;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;9;28;Madrid;28.0 (15:20);15.3 (07:40);21.7;15 (09:00);8 (10:40);0;0;0;0;0
Tielmes;28002-28003-28043;2017;9;28;Madrid;28.1 (15:40);10.2 (09:00);19.2;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;9;28;Madrid;20.1 (16:30);11.0 (08:00);15.6;27 (13:50);15 (12:40);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;9;28;Madrid;28.0 (17:40);10.7 (07:40);19.3;18 (15:40);8 (13:30);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;9;28;Madrid;28.0 (16:00);11.5 (08:30);19.8;25 (16:20);11 (15:10);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;9;28;Madrid;26.2 (17:10);11.0 (08:00);18.6;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;9;28;Madrid;26.8 (17:30);11.8 (06:30);19.3;0;0;0;0;0;0;0
Valdemorillo;28015;2017;9;28;Madrid;27.5 (17:10);12.0 (08:10);19.8;18 (16:50);10 (15:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;9;29;Madrid;18.4 (17:20);11.1 (06:10);14.8;20 (13:00);10 (02:10);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;9;29;Madrid;30.9 (18:00);12.9 (08:20);21.9;30 (14:30);14 (10:40);0;0;0;0;0
Rascafría;28034-28035-28040;2017;9;29;Madrid;24.9 (14:20);5.6 (07:20);15.2;19 (14:40);6 (14:20);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;9;29;Madrid;26.6 (17:00);6.7 (07:20);16.7;22 (16:00);11 (14:30);0;0;0;0;0
Somosierra;28020-28021-28024;2017;9;29;Madrid;23.0 (14:20);10.1 (07:20);16.6;20 (16:40);8 (04:40);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;9;29;Madrid;26.7 (16:50);12.7 (08:00);19.7;21 (17:10);11 (16:50);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;9;29;Madrid;29.4 (17:40);12.3 (08:00);20.8;26 (16:10);13 (17:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;9;29;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;9;29;Madrid;30.6 (17:00);14.4 (07:50);22.5;19 (14:40);13 (14:40);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;9;29;Madrid;25.9 (15:40);14.0 (07:20);19.9;27 (13:10);12 (02:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;9;29;Madrid;29.1 (17:30);13.3 (08:40);21.2;22 (18:00);10 (06:30);0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;9;29;Madrid;29.7 (17:50);11.1 (08:10);20.4;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;9;29;Madrid;28.2 (15:40);17.2 (08:00);22.7;20 (16:20);9 (06:20);0;0;0;0;0
Tielmes;28002-28003-28043;2017;9;29;Madrid;28.9 (16:20);12.2 (08:50);20.5;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;9;29;Madrid;22.4 (15:10);12.1 (05:30);17.3;17 (05:00);10 (06:10);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;9;29;Madrid;27.7 (17:10);12.0 (07:30);19.9;19 (14:30);8 (14:40);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;9;29;Madrid;29.2 (16:20);14.1 (05:10);21.7;25 (16:30);10 (16:40);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;9;29;Madrid;27.0 (16:30);13.6 (05:00);20.3;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;9;29;Madrid;28.0 (17:20);14.6 (08:00);21.3;0;0;0;0;0;0;0
Valdemorillo;28015;2017;9;29;Madrid;28.3 (16:20);13.7 (08:40);21;23 (02:40);12 (15:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;9;30;Madrid;17.9 (14:10);10.5 (23:59);14.2;35 (11:30);17 (22:10);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;9;30;Madrid;30.4 (16:30);14.6 (08:20);22.5;32 (17:10);17 (16:50);0;0;0;0;0
Rascafría;28034-28035-28040;2017;9;30;Madrid;23.7 (16:40);9.3 (03:40);16.5;25 (16:00);11 (14:30);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;9;30;Madrid;25.4 (16:10);10.3 (03:50);17.8;31 (17:00);17 (17:30);0;0;0;0;0
Somosierra;28020-28021-28024;2017;9;30;Madrid;20.8 (17:20);12.4 (22:30);16.6;21 (13:10);7 (16:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;9;30;Madrid;26.2 (16:20);14.0 (04:40);20.1;22 (16:40);11 (19:10);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;9;30;Madrid;29.1 (17:40);14.4 (07:30);21.8;32 (15:50);20 (20:00);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;9;30;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;9;30;Madrid;29.7 (16:00);12.8 (07:10);21.3;31 (16:20);22 (16:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;9;30;Madrid;25.2 (17:50);15.9 (09:00);20.6;33 (17:00);15 (17:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;9;30;Madrid;29.8 (16:10);14.2 (07:40);22;27 (15:50);15 (16:00);0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;9;30;Madrid;28.8 (17:30);13.0 (07:10);20.9;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;9;30;Madrid;27.9 (17:40);17.2 (08:20);22.6;24 (15:50);10 (16:20);0;0;0;0;0
Tielmes;28002-28003-28043;2017;9;30;Madrid;28.3 (16:30);12.5 (07:40);20.4;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;9;30;Madrid;19.6 (14:50);11.0 (06:20);15.3;40 (18:10);23 (23:30);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;9;30;Madrid;27.9 (14:50);16.3 (08:30);22.1;31 (17:30);17 (17:30);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;9;30;Madrid;27.5 (17:00);15.9 (08:40);21.7;32 (18:30);17 (18:00);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;9;30;Madrid;26.3 (16:30);15.4 (06:40);20.8;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;9;30;Madrid;27.6 (17:00);16.4 (09:00);22;0;0;0;0;0;0;0
Valdemorillo;28015;2017;9;30;Madrid;27.6 (16:20);16.7 (08:40);22.2;35 (20:10);19 (23:59);0;0;0;0;0
